# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
16

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,HVYNISNPNK,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,31,17
# x,y,z,u,w
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
1.413043478260869534e+01, -2.547430830039526306e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.413043478260869534e+01, -2.500963541591898931e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 4.598326329505999510e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
1.413043478260869534e+01, -2.374275636603429440e+00, 6.521739130434784926e-01, 1.110223024625156540e-16, 8.355077949459877029e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
1.413043478260869534e+01, -2.186438055605735009e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.088883604922926907e+00, 0.000000000000000000e+00, -4.078390085426036044e-16, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
1.413043478260869534e+01, -1.956521739130435478e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.181818181818181657e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.413043478260869534e+01, -1.726605422655135502e+00, 6.521739130434784926e-01, 1.110223024625156540e-16, 1.088883604922927129e+00, 0.000000000000000000e+00, 2.039195042713017775e-16, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
1.413043478260869534e+01, -1.538767841657441515e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 8.355077949459874809e-01, 0.000000000000000000e+00, 2.657600638416373780e-16, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
1.413043478260869534e+01, -1.412079936668972024e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 4.598326329505997290e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
1.413043478260869534e+01, -1.365612648221344649e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.434176593125706844e+01, -2.677707433233352585e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000111e-01, 4.000000000000000000e+00, 0.000000000000000000e+00
1.434176593125706844e+01, -2.621145676212196740e+00, 6.521739130434784926e-01, 1.110223024625156540e-16, 5.597961569630818257e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000111e-01, 3.750000000000000000e+00, 2.500000000000000000e-01
1.434176593125706844e+01, -2.466391370245256454e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.019739262229641064e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000111e-01, 3.500000000000000000e+00, 5.000000000000000000e-01
1.434176593125706844e+01, -2.236419817611976057e+00, 6.521739130434784926e-01, 1.110223024625156540e-16, 1.329247874163522303e+00, 0.000000000000000000e+00, -3.340905924935347063e-16, 1.000000000000000000e+00, 2.000000000000000111e-01, 3.250000000000000000e+00, 7.500000000000000000e-01
1.434176593125706844e+01, -1.956521739130435922e+00, 6.521739130434784926e-01, 2.482534153247273118e-16, 1.442371388205833105e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000111e-01, 3.000000000000000000e+00, 1.000000000000000000e+00
1.434176593125706844e+01, -1.676623660648894898e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.329247874163522525e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000111e-01, 2.750000000000000000e+00, 1.250000000000000000e+00
1.434176593125706844e+01, -1.446652108015615390e+00, 6.521739130434784926e-01, 2.220446049250313081e-16, 1.019739262229641064e+00, 0.000000000000000000e+00, 4.354929012726937263e-16, 1.000000000000000000e+00, 2.000000000000000111e-01, 2.500000000000000000e+00, 1.500000000000000000e+00
1.434176593125706844e+01, -1.291897802048674659e+00, 6.521739130434784926e-01, 1.110223024625156540e-16, 5.597961569630816037e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000111e-01, 2.250000000000000000e+00, 1.750000000000000000e+00
1.434176593125706844e+01, -1.235336045027519258e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000111e-01, 2.000000000000000000e+00, 2.000000000000000000e+00
1.463068232483811215e+01, -2.754878372268943831e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000222e-01, 4.000000000000000000e+00, 0.000000000000000000e+00
1.463068232483811215e+01, -2.692266888762589794e+00, 6.521739130434784926e-01, 1.110223024625156540e-16, 6.196720445290517798e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000222e-01, 3.750000000000000000e+00, 2.500000000000000000e-01
1.463068232483811215e+01, -2.520950555847798036e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.128857633434725116e+00, 0.000000000000000000e+00, 3.933970030382414622e-16, 1.000000000000000000e+00, 4.000000000000000222e-01, 3.500000000000000000e+00, 5.000000000000000000e-01
1.463068232483811215e+01, -2.266357761394961035e+00, 6.521739130434784926e-01, 4.577566798522237452e-16, 1.471490299264309298e+00, 0.000000000000000000e+00, -3.017955402574456514e-16, 1.000000000000000000e+00, 4.000000000000000222e-01, 3.250000000000000000e+00, 7.500000000000000000e-01
1.463068232483811215e+01, -1.956521739130435478e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.596713266277016707e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000222e-01, 3.000000000000000000e+00, 1.000000000000000000e+00
1.463068232483811215e+01, -1.646685716865909477e+00, 6.521739130434784926e-01, 1.110223024625156540e-16, 1.471490299264309298e+00, 0.000000000000000000e+00, 1.508977701287228257e-16, 1.000000000000000000e+00, 4.000000000000000222e-01, 2.750000000000000000e+00, 1.250000000000000000e+00
1.463068232483811215e+01, -1.392092922413072920e+00, 6.521739130434784926e-01, 1.110223024625156540e-16, 1.128857633434724894e+00, 0.000000000000000000e+00, 1.966985015191207557e-16, 1.000000000000000000e+00, 4.000000000000000222e-01, 2.500000000000000000e+00, 1.500000000000000000e+00
1.463068232483811215e+01, -1.220776589498280496e+00, 6.521739130434784926e-01, 2.220446049250313081e-16, 6.196720445290518908e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000222e-01, 2.250000000000000000e+00, 1.750000000000000000e+00
1.463068232483811215e+01, -1.158165105991927346e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000222e-01, 2.000000000000000000e+00, 2.000000000000000000e+00
1.496393314409497322e+01, -2.792820100616713930e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.999999999999999778e-01, 4.000000000000000000e+00, 0.000000000000000000e+00
1.496393314409497322e+01, -2.727168713033837122e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.497280624566148521e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.999999999999999778e-01, 3.750000000000000000e+00, 2.500000000000000000e-01
1.496393314409497322e+01, -2.547768776287857140e+00, 6.521739130434784926e-01, 4.440892098500626162e-16, 1.182494074314844212e+00, 0.000000000000000000e+00, 3.755530107898214509e-16, 1.000000000000000000e+00, 5.999999999999999778e-01, 3.500000000000000000e+00, 5.000000000000000000e-01
1.496393314409497322e+01, -2.281385770358742793e+00, 6.521739130434784926e-01, 1.110223024625156540e-16, 1.541293947806803510e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.999999999999999778e-01, 3.250000000000000000e+00, 7.500000000000000000e-01
1.496393314409497322e+01, -1.956521739130435478e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.672596722972556460e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.999999999999999778e-01, 3.000000000000000000e+00, 1.000000000000000000e+00
1.496393314409497322e+01, -1.631657707902128163e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.541293947806803732e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.999999999999999778e-01, 2.750000000000000000e+00, 1.250000000000000000e+00
1.496393314409497322e+01, -1.365274701973013372e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.182494074314844212e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.999999999999999778e-01, 2.500000000000000000e+00, 1.500000000000000000e+00
1.496393314409497322e+01, -1.185874765227033389e+00, 6.521739130434784926e-01, 2.220446049250313081e-16, 6.497280624566148521e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.999999999999999778e-01, 2.250000000000000000e+00, 1.750000000000000000e+00
1.496393314409497322e+01, -1.120223377644157248e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.999999999999999778e-01, 2.000000000000000000e+00, 2.000000000000000000e+00
1.530826756977078773e+01, -2.805409071747073657e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000444e-01, 4.000000000000000000e+00, 0.000000000000000000e+00
1.530826756977078773e+01, -2.738692682816695978e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.602319775538759705e-01, 0.000000000000000000e+00, 6.726260238036171719e-16, 1.000000000000000000e+00, 8.000000000000000444e-01, 3.750000000000000000e+00, 2.500000000000000000e-01
1.530826756977078773e+01, -2.556661614442237607e+00, 6.521739130434784926e-01, 1.110223024625156540e-16, 1.200279750623604924e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 8.000000000000000444e-01, 3.500000000000000000e+00, 5.000000000000000000e-01
1.530826756977078773e+01, -2.286637727907373741e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.564341887372521889e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 8.000000000000000444e-01, 3.250000000000000000e+00, 7.500000000000000000e-01
1.530826756977078773e+01, -1.956521739130435478e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.697774665233276359e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 8.000000000000000444e-01, 3.000000000000000000e+00, 1.000000000000000000e+00
1.530826756977078773e+01, -1.626405750353497215e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.564341887372521889e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 8.000000000000000444e-01, 2.750000000000000000e+00, 1.250000000000000000e+00
1.530826756977078773e+01, -1.356381863818632905e+00, 6.521739130434784926e-01, 1.110223024625156540e-16, 1.200279750623604924e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 8.000000000000000444e-01, 2.500000000000000000e+00, 1.500000000000000000e+00
1.530826756977078773e+01, -1.174350795444174533e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.602319775538759705e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 8.000000000000000444e-01, 2.250000000000000000e+00, 1.750000000000000000e+00
1.530826756977078773e+01, -1.107634406513797298e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000444e-01, 2.000000000000000000e+00, 2.000000000000000000e+00
1.563043478260869534e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.563043478260869534e+01, -2.739680331901925392e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.614515566289396187e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
1.563043478260869534e+01, -2.557444653187741945e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.201845828114612935e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
1.563043478260869534e+01, -2.287247517444905398e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.566317185542979828e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
1.563043478260869534e+01, -1.956521739130435478e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.700000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.563043478260869534e+01, -1.625795960815965557e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.566317185542979828e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
1.563043478260869534e+01, -1.355598825073129010e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.201845828114612935e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
1.563043478260869534e+01, -1.173363146358945563e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.614515566289396187e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
1.563043478260869534e+01, -1.106521739130435389e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.593043478260869605e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.593043478260869605e+01, -2.739680331901925392e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.614515566289396187e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
1.593043478260869605e+01, -2.557444653187741945e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.201845828114612935e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
1.593043478260869605e+01, -2.287247517444905398e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.566317185542979828e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
1.593043478260869605e+01, -1.956521739130435478e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.700000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.593043478260869605e+01, -1.625795960815965557e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.566317185542979828e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
1.593043478260869605e+01, -1.355598825073129010e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.201845828114612935e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
1.593043478260869605e+01, -1.173363146358945563e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.614515566289396187e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
1.593043478260869605e+01, -1.106521739130435389e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.623043478260869321e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.623043478260869321e+01, -2.739680331901925392e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.614515566289397297e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
1.623043478260869321e+01, -2.557444653187741945e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.201845828114612935e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
1.623043478260869321e+01, -2.287247517444905398e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.566317185542979828e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
1.623043478260869321e+01, -1.956521739130435478e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.700000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.623043478260869321e+01, -1.625795960815965557e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.566317185542979828e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
1.623043478260869321e+01, -1.355598825073129010e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.201845828114612935e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
1.623043478260869321e+01, -1.173363146358945563e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.614515566289397297e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
1.623043478260869321e+01, -1.106521739130435389e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.653043478260869747e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.653043478260869747e+01, -2.739680331901925392e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.614515566289397297e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
1.653043478260869747e+01, -2.557444653187741945e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.201845828114612935e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
1.653043478260869747e+01, -2.287247517444905398e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.566317185542979828e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
1.653043478260869747e+01, -1.956521739130435478e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.700000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.653043478260869747e+01, -1.625795960815965557e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.566317185542979828e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
1.653043478260869747e+01, -1.355598825073129010e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.201845828114612935e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
1.653043478260869747e+01, -1.173363146358945563e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.614515566289397297e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
1.653043478260869747e+01, -1.106521739130435389e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.683043478260869463e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.683043478260869463e+01, -2.739680331901925392e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.614515566289396187e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
1.683043478260869463e+01, -2.557444653187741945e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.201845828114612935e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
1.683043478260869463e+01, -2.287247517444905398e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.566317185542979828e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
1.683043478260869463e+01, -1.956521739130435478e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.700000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.683043478260869463e+01, -1.625795960815965557e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.566317185542979828e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
1.683043478260869463e+01, -1.355598825073129010e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.201845828114612935e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
1.683043478260869463e+01, -1.173363146358945563e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.614515566289396187e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
1.683043478260869463e+01, -1.106521739130435389e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.713043478260869534e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.713043478260869534e+01, -2.739680331901925392e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 6.614515566289396187e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
1.713043478260869534e+01, -2.557444653187741945e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 1.201845828114612935e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
